"glottocode","series_markedness_fullness"
"aari1239",3.20200323377959
"abar1238",5.29334508397392
"abau1245",2.10407400850778
"abid1235",5.5659870370145
"abkh1244",5.35100638794881
"abua1244",5.81955971558924
"abur1243",5.47868546840136
"acat1239",3.8086013466298
"acha1249",4.08604149015953
"acha1250",3.98610276299456
"ache1245",5.15132823610091
"ache1246",4.96141861393636
"achi1257",2.81220117032964
"achu1247",6.16547156509484
"achu1248",5.88361184894709
"acol1236",6.81008860574934
"adam1253",5.73929984994876
"adan1247",5.6219396902052
"adan1251",3.36035100240423
"adio1239",5.44320267036136
"adny1235",3.77183662799194
"adyg1241",5.39255466758774
"adze1240",2.02578647349958
"afad1236",2.90755842561509
"afar1241",3.30194171392976
"afit1238",1.49567399729221
"aghe1239",5.46535640713797
"agua1253",5.59513406170134
"ahan1243",5.87897861007485
"ahan1244",5.45983102080939
"aheu1239",0.56890302765657
"ahte1237",3.92757074728121
"ainu1240",0.125585876342508
"ajab1235",5.56425700817339
"ajas1235",4.75112681884696
"ajyi1238",3.91334669699004
"akan1250",6.1838267132076
"akas1242",5.46522142421138
"akaw1239",3.8577896328125
"akha1245",5.33748286184005
"akla1241",2.69775448870805
"akoo1248",6.01947382424895
"akpe1248",5.46316046314939
"akun1241",4.13520930852908
"alab1237",5.61094276631703
"alab1254",2.79780940068992
"alam1246",2.8580420231274
"alaw1244",3.60632856191831
"aleu1260",4.85444032286168
"alla1248",5.7877647483327
"alut1245",3.42352572848023
"alya1239",4.79764083447694
"amah1246",4.95167665613916
"aman1265",2.78196632934845
"amar1271",4.45119981474184
"amar1274",3.70205481535762
"amas1236",2.09277600135731
"ambe1247",6.29598087932049
"ambu1247",4.98006157513443
"amdo1237",4.84115026397314
"amel1241",3.42482886475791
"amha1245",3.71652531200942
"amii1238",3.99653893137139
"amoo1242",5.94838552116245
"amun1246",4.29444185293751
"ande1247",4.89591354625838
"andi1255",4.39930618997903
"anei1239",2.83721940638851
"anfi1235",4.54342381340403
"anga1288",5.04218307857306
"anga1290",3.95952506618291
"anii1245",5.34721863792831
"anin1240",4.44455194015713
"anta1253",4.27436422085826
"anua1242",6.57808567724631
"anuf1239",5.63124556424863
"anyi1244",6.05585077219902
"anyi1245",6.15921733790781
"aona1235",5.06872590922163
"apal1257",4.00793079280611
"apat1240",5.80396435961843
"apin1244",4.57367391854946
"apro1235",5.20026391432872
"apur1254",4.01249715501802
"arab1268",3.25439687632397
"arag1245",4.35223289667514
"aran1237",3.89769132384304
"arao1248",4.69235982155404
"araw1273",4.80944660694201
"araw1276",4.46688866559818
"arbe1236",5.25709960318592
"arbo1245",3.10594813484369
"arch1244",4.15762742530439
"argo1244",4.08988682536492
"arhu1242",3.19775761777783
"arik1265",4.72396046568505
"arin1244",4.80226640470138
"asha1243",3.62741700434448
"ashe1272",4.01316252252842
"assa1263",4.74964444056705
"astu1245",4.87510858246689
"atay1247",2.45595987662654
"atti1239",5.42877767492894
"auuu1241",3.9875877872365
"avac1239",3.98825459326829
"avar1256",3.97125311258327
"avat1244",4.85680994168661
"avik1243",5.8587948270264
"avok1242",4.64549958763931
"awac1239",3.85113338037192
"awad1243",5.60196321827962
"awar1248",3.34334365880454
"awet1244",4.28203958655773
"awin1248",6.37830149060018
"awiy1238",2.90468888523986
"awng1244",3.57253483672567
"awtu1239",4.28398036902121
"axiy1235",4.64672508305832
"ayac1239",5.35978481140643
"ayer1245",5.5384160852239
"ayor1240",5.63797682595517
"baan1242",6.33205276828065
"baat1238",5.21310000094529
"baba1264",6.629939936819
"baba1266",5.36333703408468
"bada1257",3.79893641921759
"bade1248",2.98415960780278
"bady1239",5.19294542911307
"bafa1247",5.4873798572977
"bafa1249",6.30657985998675
"bafi1243",5.73012754268037
"bafu1246",6.38511570095564
"baga1272",6.23262864330475
"baga1273",6.45475596049099
"bagi1246",4.08879701526431
"baim1244",4.60691343312613
"baka1272",6.54965160321716
"baka1273",6.09420228728314
"baka1274",3.65328386220202
"baka1277",3.25019512468551
"bakh1245",4.39369741208588
"bako1249",5.50922226389141
"bako1250",5.72786909953392
"bala1302",5.91264520757344
"bali1278",2.95354969295626
"balt1258",4.76901410587001
"bamb1262",3.72425053527521
"bamb1265",6.14109986500132
"bamb1269",5.60467487277532
"bame1260",5.95813222584443
"bamu1253",6.02311563482209
"bamu1256",5.26127143506898
"bana1305",2.38970674479178
"band1345",6.02774604273749
"band1352",5.07010949570564
"bang1356",6.04694574909064
"bani1255",3.83242641399986
"bank1256",5.6048510550015
"baou1238",5.77950363297383
"bara1380",4.27969639086592
"bard1255",4.15835892446592
"bare1276",3.80044525736228
"bare1279",3.5293806461829
"bari1286",1.76160520184417
"bari1297",3.5676506070339
"baru1269",3.45979280857126
"basa1284",5.22451577830473
"bash1264",5.09621407718143
"bass1260",5.8051750999844
"bata1285",5.82746427781096
"bata1289",2.7314219635304
"bata1293",2.30906469381981
"bats1242",3.77421708718752
"baur1253",4.0604751944917
"bayu1240",4.89269843400999
"beem1239",5.48960852849386
"befa1241",6.08089576144245
"begb1241",5.14072719447184
"beja1238",2.78036804012683
"bekw1241",4.94919594580189
"bela1255",5.80891320866763
"bela1256",6.52353058416781
"bela1260",3.43420358763209
"belh1239",5.20226007214643
"bell1243",5.72351167545925
"bemb1257",5.52882023314386
"bena1262",4.61484682938628
"benc1235",4.71317639726707
"beng1280",4.59315377087698
"beng1286",5.39330611074184
"bero1242",4.87806493158626
"besi1244",0.96749745758136
"bett1235",3.68499460901789
"bhel1238",5.71878508922565
"bhil1251",6.06516363568733
"bhoj1244",5.7313646363697
"biak1248",2.38444475341434
"bial1238",5.78891698796413
"bidy1243",3.88812057097493
"bidy1244",5.87465620163076
"bila1255",5.54326184707153
"bili1260",3.49054893365385
"bimo1239",5.35162355425366
"bina1277",3.91026956661768
"bini1246",5.15472842567162
"binu1245",2.94775032291049
"biss1248",5.22971026826644
"blan1242",0.925380180361352
"bodo1267",0.673589551064093
"bodo1269",6.08322896205748
"boik1241",5.09118037647286
"boko1266",5.09969620999338
"bomi1238",5.17825986427566
"bona1250",4.50037532840876
"bond1245",0.596978255052307
"bong1285",3.68095634612126
"bora1263",3.69291623339018
"bora1271",3.41780041749313
"bord1248",3.5524964033811
"boro1277",4.78351016660187
"boro1282",2.45619320153557
"boun1243",5.42965594149016
"bouy1240",3.83506997012225
"brah1256",4.29366615780957
"bret1244",4.98752104382729
"brib1243",3.59483590337696
"brok1247",5.88895110347312
"buam1238",4.96319000067148
"budu1250",5.58564516197657
"bugi1244",2.88584651223272
"bujh1238",4.72475357706601
"buku1249",5.2632927529107
"bulg1262",5.51540368912694
"buli1254",4.88604593283366
"bulu1251",5.23462466187898
"bumb1241",3.75228415747702
"bumm1238",5.25789101168168
"buna1275",1.41974807898838
"bund1253",5.86309892582612
"buol1237",3.04182557653041
"bura1267",3.39061600585871
"burj1242",3.08469740728623
"buru1301",6.69259661405312
"busa1253",5.14557499488647
"buwa1243",2.21898082049407
"cabi1241",4.23330526381483
"cacu1241",4.50957705168363
"cadd1256",3.75216332919512
"caja1238",5.42766148533412
"came1252",5.80068228733354
"camp1261",4.97857762544106
"cane1242",4.7666125667746
"capa1241",4.94929584174591
"caqu1242",4.11202858723431
"cara1272",4.78550647013959
"cari1279",3.7672375163077
"carn1240",0.618311876604581
"cash1251",4.90497920333015
"cash1254",4.95083373891304
"cavi1250",3.7591448307144
"ceba1235",5.52519414858754
"cebu1242",2.89777092748696
"cent1972",5.92526750316586
"cent1973",5.81153773170938
"cent1989",1.20606666753975
"cent1990",0.974756767039469
"cent2004",6.48462360871922
"cent2018",5.71790217603225
"cent2050",4.93376136769034
"cent2087",3.23070566949508
"cent2092",2.54579929913612
"cent2128",4.78807888679627
"cent2142",3.69588885058059
"cent2144",4.03553246540226
"cent2150",3.2146319687138
"cent2194",2.81247741864627
"cerm1238",5.32281366592882
"chac1249",4.25229938999444
"chac1250",5.33995037978548
"chac1251",5.34540345015489
"chal1275",3.72579090545912
"cham1312",2.91305591970579
"cham1315",5.46951928613064
"cham1318",4.72996290174721
"chan1310",4.69221031378843
"chau1259",5.23258976117512
"chay1248",4.03939991195031
"chec1245",4.15598182282812
"chee1238",5.48463279089857
"chen1255",3.89395548847721
"chep1245",4.60601201181774
"cher1271",5.21003140910589
"cher1273",4.58550731203551
"chic1270",5.07483497123592
"chim1300",5.11038198356574
"chim1302",5.6341091699523
"chim1309",2.99439342529319
"chip1261",3.98906281570126
"chip1262",5.66042748520046
"chiq1248",5.01200799358961
"chiq1250",4.76082752246679
"chir1286",5.0857955638695
"choc1276",5.42683477464373
"chok1243",5.12985962032763
"chol1282",5.33721560335131
"chon1284",0.0378504705690259
"chon1287",5.11464372779648
"chra1242",0.189118247487125
"chua1250",4.56507366730997
"chuk1273",3.62665833774664
"chum1261",5.39305570168391
"chuv1255",4.74124840140111
"coca1259",5.47656756087746
"coeu1236",5.46000377537414
"cogu1240",3.29495194301175
"colo1256",3.98638756317603
"coma1245",5.85788636240999
"como1259",5.46038717594249
"copa1236",4.88338221849845
"coro1247",4.8344676228023
"cros1244",5.82713417212724
"crow1244",4.7581434169719
"cube1242",3.92468286162843
"cuib1242",4.03872195872624
"culi1244",4.34933656520561
"curr1243",4.29235275866872
"cusc1236",5.27147528532767
"cuvo1236",2.18407507544647
"czec1258",5.38713863688728
"dadi1250",4.5731525403104
"dagb1246",5.60552083353721
"dagi1241",5.30886840545362
"daha1245",3.27286105130818
"dakp1242",4.90870857768897
"dalo1238",5.4911799709181
"dang1274",3.31272464310514
"dani1285",5.87174867845032
"dann1241",5.09899285406908
"darf1239",3.85677175888541
"dark1243",4.6623133236807
"darl1243",4.42231532312149
"darm1243",5.44333511571543
"daur1238",4.59892071236083
"dawr1236",4.19054947347401
"daww1239",3.31861521113775
"daza1242",4.86612216169304
"defa1248",4.83128406738312
