"glottocode","series_markedness_fullness"
"aari1239",1.24114623155166
"abar1238",-0.949169696771525
"abau1245",5.2624068493537
"abid1235",0.489276064837671
"abkh1244",-3.44722664519229
"abua1244",7.14514967380689
"abur1243",-0.0316512662250945
"acat1239",3.13879212894384
"acha1249",6.51302588004212
"acha1250",1.57820842137687
"ache1245",7.18362220345465
"ache1246",9.81003746072391
"achi1257",2.54199581158385
"achu1247",6.52884720074349
"achu1248",1.78214424528212
"acol1236",2.20949719995685
"adam1253",9.7490398535933
"adan1247",5.36964497915697
"adan1251",3.47897245241617
"adio1239",-0.262013014735284
"adny1235",6.04856785569392
"adyg1241",0.322343038910828
"adze1240",12.1942496281476
"afad1236",4.54172374076629
"afar1241",4.1738827694884
"afit1238",4.52793098950168
"aghe1239",-2.36109513952308
"agua1253",12.6269464931003
"ahan1243",3.54748225638751
"ahan1244",0.910437016772065
"aheu1239",-3.69612716452867
"ahte1237",-1.88097455325648
"ainu1240",-0.877291865247842
"ajab1235",0.745526199099465
"ajas1235",-0.463949054415935
"ajyi1238",-2.45500549851821
"akan1250",7.02422601844123
"akas1242",-0.178288826286666
"akaw1239",1.8680004470655
"akha1245",4.09914226984811
"akla1241",3.2653747567256
"akoo1248",-1.43882839885524
"akpe1248",-0.900135899367878
"akun1241",0.89364230453615
"alab1237",-3.74994370002567
"alab1254",4.02359395965658
"alam1246",3.80428239887695
"alaw1244",4.14543029258994
"aleu1260",7.74928711612402
"alla1248",11.0180288346808
"alut1245",10.4738374074899
"alya1239",4.53463147077543
"amah1246",15.0921104734033
"aman1265",1.90255800178498
"amar1271",11.2969769482206
"amar1274",1.10528978898534
"amas1236",6.38386973592051
"ambe1247",0.254492782705761
"ambu1247",-1.89808511875561
"amdo1237",5.54069159023838
"amel1241",6.4815489799766
"amha1245",4.41471503989593
"amii1238",3.72475026351366
"amoo1242",4.57704115146939
"amun1246",-0.467298236820262
"ande1247",-0.812847571621281
"andi1255",6.01843576517227
"anei1239",-2.78671641368702
"anfi1235",0.461911750820816
"anga1288",3.30144594581993
"anga1290",2.09038704487043
"anii1245",-8.51936494727922
"anin1240",1.17583616411744
"anta1253",5.34271667945406
"anua1242",1.06080315793556
"anuf1239",8.64902895526231
"anyi1244",10.1209499362051
"anyi1245",11.5480900078499
"aona1235",2.14728135349634
"apal1257",3.74107288599436
"apat1240",7.85238891755836
"apin1244",9.67576905241888
"apro1235",4.69832359836595
"apur1254",6.76978981742309
"arab1268",5.1875869265168
"arag1245",3.54469506116058
"aran1237",7.55223809537769
"arao1248",0.113453981486394
"araw1273",2.70919987067251
"araw1276",3.18646080033682
"arbe1236",6.04004227422499
"arbo1245",1.30297456478573
"arch1244",4.64413349111679
"argo1244",4.39800818222709
"arhu1242",5.55663608383951
"arik1265",0.747377410978983
"arin1244",7.13139341559766
"asha1243",6.0277116628624
"ashe1272",4.95111623611016
"assa1263",4.4553783640615
"astu1245",1.93082572121034
"atay1247",8.65650720015402
"atti1239",8.82952404863713
"auuu1241",0.165839918071298
"avac1239",6.39511878218917
"avar1256",9.67181623595852
"avat1244",6.1474525067968
"avik1243",1.88756528675168
"avok1242",10.5753765216301
"awac1239",4.61551315416671
"awad1243",8.0433625371805
"awar1248",7.62052551667058
"awet1244",0.813292357546542
"awin1248",4.58307428892722
"awiy1238",2.97060841282525
"awng1244",0.834221327432102
"awtu1239",11.2852349436968
"axiy1235",2.35788678531918
"ayac1239",10.1236326805138
"ayer1245",2.32130490606475
"ayor1240",-3.29817802441954
"baan1242",9.11311064035962
"baat1238",8.60031617601741
"baba1264",-1.48875040347208
"baba1266",3.03272511943676
"bada1257",10.666486174684
"bade1248",0.981663568700814
"bady1239",1.29075478068607
"bafa1247",-2.58709014357972
"bafa1249",5.1292783352534
"bafi1243",1.64502272755288
"bafu1246",0.875415092070167
"baga1272",-0.0293480089702807
"baga1273",1.78051284371125
"bagi1246",1.89539990747719
"baim1244",2.50057244706189
"baka1272",5.30059109714802
"baka1273",-2.08918180782141
"baka1274",6.14872999226142
"baka1277",3.03309124038255
"bakh1245",6.15876385473377
"bako1249",-3.37033868495436
"bako1250",11.0433953198328
"bala1302",2.39910608798017
"bali1278",1.96102032200374
"balt1258",-3.65538105097576
"bamb1262",5.88360137074678
"bamb1265",6.34532414837827
"bamb1269",7.81951451375409
"bame1260",4.75820845524707
