"glottocode","series_markedness_fullness"
"aari1239",1.76464757218998
"abar1238",3.5600428701908
"abau1245",3.23086482182759
"abid1235",1.36546133662143
"abkh1244",5.01300896176483
"abua1244",3.34178600621102
"abur1243",2.30050061945816
"acat1239",3.42942363990964
"acha1249",1.52166864693926
"acha1250",4.17137440957676
"ache1245",3.45371577978055
"ache1246",3.38778185021184
"achi1257",6.63961684615395
"achu1247",4.99493330826783
"achu1248",4.06774337215689
"acol1236",1.95798491605211
"adam1253",4.72107025616789
"adan1247",0.941966332924963
"adan1251",2.01866143378194
"adio1239",1.29887446977798
"adny1235",1.39085185594731
"adyg1241",5.12647105208547
"adze1240",6.56039349468302
"afad1236",3.59712929527361
"afar1241",3.85945376924734
"afit1238",5.76927867240401
"aghe1239",5.95192537259539
"agua1253",3.1279003050363
"ahan1243",2.5622586781879
"ahan1244",3.60693817954689
"aheu1239",2.3397118804511
"ahte1237",5.02786264151327
"ainu1240",1.39468283524785
"ajab1235",2.3634566429277
"ajas1235",6.05789317687583
"ajyi1238",2.10038756068582
"akan1250",2.72932228916263
"akas1242",3.11416544928902
"akaw1239",3.56281886790215
"akha1245",4.35016413161963
"akla1241",7.16380648117389
"akoo1248",3.30572988313878
"akpe1248",3.51880691279054
"akun1241",4.66843819110208
"alab1237",3.37860701504124
"alab1254",4.30308974103119
"alam1246",5.27967408499968
"alaw1244",4.18115196967758
"aleu1260",3.58085470357766
"alla1248",1.08525899363169
"alut1245",5.0314168175406
"alya1239",5.07385115360847
"amah1246",0.971161788393446
"aman1265",6.01981510861927
"amar1271",4.59107154191022
"amar1274",5.17120864091938
"amas1236",6.05705616992169
"ambe1247",-0.815143308136409
"ambu1247",5.17667361869401
"amdo1237",3.53084285793789
"amel1241",4.36879191135487
"amha1245",3.79361345573865
"amii1238",3.84753032365369
"amoo1242",2.81954593660748
"amun1246",5.62556613145906
"ande1247",5.48719794800343
"andi1255",2.59550771299302
"anei1239",2.90274524807709
"anfi1235",2.8421138646354
"anga1288",3.84349040234893
"anga1290",0.139165229448238
"anii1245",3.80999547017125
"anin1240",2.13552822954093
"anta1253",3.89725606388778
"anua1242",5.69207055666433
"anuf1239",2.45693437816229
"anyi1244",2.80971031619804
"anyi1245",2.45617205259073
"aona1235",5.25421022936531
"apal1257",5.16677203105689
"apat1240",7.13313222271767
"apin1244",2.82389312187005
"apro1235",2.29003280679864
"apur1254",2.89718523324018
"arab1268",4.12462251981521
"arag1245",2.21311263461654
"aran1237",2.2395585912769
"arao1248",1.37250540837946
"araw1273",3.4813139920789
"araw1276",4.39646974821951
"arbe1236",3.76762812730654
"arbo1245",5.31737876516858
"arch1244",5.13574709565612
"argo1244",6.20647362786818
"arhu1242",2.04879509603998
"arik1265",4.83389078440989
"arin1244",0.807167683337227
"asha1243",2.22172663619203
"ashe1272",1.12791108184674
"assa1263",3.24929830387714
"astu1245",4.16399290336874
"atay1247",4.08945149517665
"atti1239",2.32591651272188
"auuu1241",3.95024322292385
"avac1239",4.30309976514297
"avar1256",3.94703513530477
"avat1244",3.43035923961764
"avik1243",-0.561756191387729
"avok1242",4.9509305446303
"awac1239",4.90041521801521
"awad1243",1.902135677865
"awar1248",4.11291877378813
"awet1244",0.472373462824756
"awin1248",5.52618118923736
"awiy1238",3.52332507162321
"awng1244",2.9931440098141
"awtu1239",6.82218808912807
"axiy1235",5.24204228197663
"ayac1239",6.41662821268336
"ayer1245",4.60555512757761
"ayor1240",2.83451299035225
"baan1242",5.41281456335403
"baat1238",4.22208337872064
"baba1264",4.4139401783596
"baba1266",3.32442536918432
"bada1257",5.79999637422206
"bade1248",5.65041822712869
"bady1239",3.43946633300085
"bafa1247",3.74416120663095
"bafa1249",5.15191917350919
"bafi1243",4.26017520995964
"bafu1246",5.09024525108217
"baga1272",3.83236055404734
"baga1273",3.29017544877938
"bagi1246",4.26378105968933
"baim1244",3.99417381845683
"baka1272",2.67845244293451
"baka1273",2.57058967703532
"baka1274",1.49563607437722
"baka1277",3.8062392753218
"bakh1245",5.18999258949556
"bako1249",2.75912790500516
"bako1250",-0.0931551317724337
"bala1302",1.17539183112057
"bali1278",1.71959029425576
"balt1258",0.849893812220715
"bamb1262",4.78057800911104
"bamb1265",5.04347260418531
"bamb1269",1.94277279173607
"bame1260",3.93616364646258
"bamu1253",5.60665596586015
"bamu1256",2.91842179321042
"bana1305",4.38265966156307
"band1345",5.31711185525963
"band1352",2.40714608677343
"bang1356",3.71618951877936
"bani1255",4.03529712067668
"bank1256",-0.21535189461042
"baou1238",2.34023007869612
"bara1380",3.8579457188795
"bard1255",0.837380208842637
"bare1276",4.28509882118494
"bare1279",4.86262032558331
"bari1286",7.11077493891574
"bari1297",2.7230012488763
"baru1269",6.80145879239265
"basa1284",2.60191729459479
"bash1264",3.95364094830757
"bass1260",4.39687895184934
"bata1285",3.07156424300369
"bata1289",6.2480023976962
"bata1293",6.20342042569315
"bats1242",5.27765599641469
"baur1253",2.51521456081771
"bayu1240",5.25049586683514
"beem1239",5.15627895578038
"befa1241",1.01766762991778
"begb1241",3.86161346641055
"beja1238",2.98872112931624
"bekw1241",2.29237810824683
"bela1255",2.81706366963938
"bela1256",7.76029569358646
"bela1260",3.79020003394052
"belh1239",4.9974097505734
"bell1243",5.17730435284761
"bemb1257",5.32816763095622
"bena1262",1.49083868115397
"benc1235",3.20118730005583
"beng1280",2.3091447890164
"beng1286",4.23482238578933
"bero1242",0.978318254802831
"besi1244",4.8637385622594
"bett1235",2.71619178928035
"bhel1238",4.28775058088149
"bhil1251",2.65171458862607
"bhoj1244",3.72030409316096
"biak1248",3.62337615620632
"bial1238",3.20324846078286
"bidy1243",-0.749073142428024
"bidy1244",4.66002504021081
"bila1255",4.1875051684711
"bili1260",4.88491221908965
"bimo1239",3.22930832211846
"bina1277",4.5695672652479
"bini1246",3.32843595824187
"binu1245",2.89139119118729
"biss1248",2.32413585984403
"blan1242",2.04746541485886
"bodo1267",2.10709120714404
"bodo1269",2.9480131820389
"boik1241",5.7573911384457
"boko1266",3.79299191809668
"bomi1238",0.801126183902209
"bona1250",4.55527643811171
"bond1245",2.09786416189006
"bong1285",2.03219698449436
"bora1263",2.19639393341896
"bora1271",5.82933213351024
"bord1248",5.19931010945807
"boro1277",2.55381521523399
"boro1282",4.17697548648625
"boun1243",4.94850428604509
"bouy1240",2.59149346122786
"brah1256",3.6475812669696
"bret1244",4.52073835976075
"brib1243",3.0834161727679
"brok1247",1.54213093293794
"buam1238",3.20139936844221
"budu1250",3.51943139975444
"bugi1244",4.94125630066738
"bujh1238",5.59040859058853
"buku1249",4.51813228535452
"bulg1262",3.50642093210666
"buli1254",3.98898106230396
"bulu1251",-0.100361708369001
"bumb1241",4.01830197683459
"bumm1238",3.8122173767142
"buna1275",2.73189096926323
"bund1253",5.99324205514422
"buol1237",3.6430065798723
"bura1267",3.55700906912761
"burj1242",5.38688850254066
"buru1301",3.77257688422741
"busa1253",4.03100406850199
"buwa1243",2.79475940437481
"cabi1241",4.60723210657841
"cacu1241",4.77511217782535
"cadd1256",4.25414461242614
"caja1238",6.39519574884218
"came1252",6.50941566681233
"camp1261",3.43480224886835
"cane1242",1.3922193001135
"capa1241",4.87382318782307
"caqu1242",2.80558032191456
"cara1272",4.85806694791483
"cari1279",1.78472671540765
"carn1240",6.83274830743693
"cash1251",3.59521592602809
"cash1254",1.15475586096494
"cavi1250",2.08150148760162
"ceba1235",2.18555964673206
"cebu1242",6.70342333510452
"cent1972",5.93339669565513
"cent1973",5.07553457731895
"cent1989",3.17059511414682
"cent1990",6.2990661615397
"cent2004",4.39636528737404
"cent2018",3.70330041146378
"cent2050",4.95659201012908
"cent2087",5.34530837428147
"cent2092",1.74385800110576
"cent2128",2.68390326114599
"cent2142",4.88986949006274
"cent2144",4.76819095133016
"cent2150",3.93343864602366
"cent2194",2.95997513233091
"cerm1238",2.94729525239794
"chac1249",2.80845048360229
"chac1250",5.36703548808293
"chac1251",3.31005831305778
"chal1275",4.12330578236361
"cham1312",2.49000974129527
"cham1315",4.16691728167015
"cham1318",2.25232595007829
"chan1310",3.95055952275123
"chau1259",2.55246186471436
"chay1248",0.337390150215303
"chec1245",4.56313073679932
"chee1238",4.60074017873866
"chen1255",3.27922842370722
"chep1245",6.31102570012808
"cher1271",4.50354658491347
"cher1273",3.83188193038228
"chic1270",2.99853735876837
"chim1300",1.04830224068751
"chim1302",5.86556654372427
"chim1309",2.85284168355279
"chip1261",4.71492084882826
"chip1262",7.31607160789849
"chiq1248",2.09984044819133
"chiq1250",2.96821957288568
"chir1286",4.30783995281254
"choc1276",1.95064236565541
"chok1243",4.36531730159419
"chol1282",4.72894521914794
"chon1284",2.36058189099567
"chon1287",2.32003190009961
"chra1242",2.51592344451767
"chua1250",5.20508654121627
"chuk1273",6.54124491751232
"chum1261",2.64157077893092
"chuv1255",3.62376047739537
"coca1259",1.40693819894769
"coeu1236",3.7000597705327
"cogu1240",3.38333969381191
"colo1256",3.38246152628276
"coma1245",2.80301606052585
"como1259",4.66800691631722
"copa1236",0.653223395589187
"coro1247",1.39496722070532
"cros1244",3.21633387156674
"crow1244",4.97826836500036
"cube1242",2.70847911788744
"cuib1242",3.5079741116188
"culi1244",3.34138354664572
"curr1243",3.94791508546422
"cusc1236",6.32873295337915
"cuvo1236",4.50304892230062
"czec1258",0.771263429967545
"dadi1250",2.76964040328027
"dagb1246",3.00124443802119
"dagi1241",2.39395828509916
"daha1245",2.91223751146319
"dakp1242",4.1049072298895
"dalo1238",0.88967689071198
"dang1274",4.14675572612465
"dani1285",5.31772702844003
"dann1241",6.76058152297736
"darf1239",2.44161797436241
"dark1243",4.15221031873072
"darl1243",0.606967335543275
"darm1243",2.86099064167081
"daur1238",5.41942256120834
"dawr1236",4.06421576678368
"daww1239",3.00040425253391
"daza1242",3.64113814368284
"defa1248",3.19297815894592
"dege1246",2.92976632088533
"degg1238",3.36212033542133
"deni1241",2.97609955523478
"deny1238",2.54204082419817
"dera1245",4.15191853986751
"dera1248",2.44198376477101
"desa1247",3.70648358893189
"dghw1239",7.11044395640571
"dhal1245",1.59198575890969
"dhan1270",6.39979820865717
"dhar1247",2.28358586834422
"dhim1246",2.32198583697354
"dhiv1236",3.49397941430829
"dhuw1249",6.09462146843001
"dibo1245",5.10937182047844
"didi1258",4.34140072132271
"dido1241",3.68532760962989
"dier1241",4.8163731815974
"digo1243",3.86035776073019
"dime1235",5.07054571899925
"diml1238",5.76489509719116
"diri1252",4.20721735846518
"dita1238",3.10460470493798
"dizi1235",3.88260741717304
"djam1255",5.92610810035371
"djam1256",7.45477882618378
"djau1244",4.96801692369675
"djee1236",3.17451206348425
"djeo1235",3.29277333566264
"djin1251",4.33622658399608
"djin1252",5.8873540217198
"djin1253",1.47752578004715
"dobu1241",5.72288277648033
"dolg1241",3.61017952297745
"doma1258",7.04432428995838
"domp1238",3.11590007501975
"dong1285",4.52009763056645
"doya1240",4.22306374469072
"dual1243",3.2078819665023
"dupa1235",3.99165440438609
"duru1236",3.3431474307328
"duru1249",1.61484478377159
"dutc1256",3.6230599992496
"dyaa1242",3.72983659119167
"dyir1250",4.1617513104289
"dyul1238",0.990610963890625
"dzal1238",2.35493521525907
