"glottocode","series_markedness_fullness"
"aari1239",3.80262066379491
"abar1238",-1.37926996907775
"abau1245",3.92617877172926
"abid1235",0.260656158150824
"abkh1244",3.91966286960666
"abua1244",-0.826397126700888
"abur1243",-0.33559480292576
"acat1239",4.63065737671116
"acha1249",5.74894281783112
"acha1250",4.68752878121663
"ache1245",4.4821885131617
"ache1246",5.17572869375476
"achi1257",6.97096925671288
"achu1247",6.47853084961543
"achu1248",4.55178503885551
"acol1236",4.08584019316242
"adam1253",-0.807979198591842
"adan1247",0.313027775949584
"adan1251",5.08361435259589
"adio1239",-0.554315841820637
"adny1235",4.41318015833751
"adyg1241",3.91076437014287
"adze1240",7.97504093299421
"afad1236",4.94018539562741
"afar1241",6.53260080153721
"afit1238",8.20157441975892
"aghe1239",-0.333162597829349
"agua1253",5.0164992892431
"ahan1243",-0.121489051762303
"ahan1244",-0.784351527610001
"aheu1239",7.091841987456
"ahte1237",4.54542715403117
"ainu1240",2.2058371961374
"ajab1235",-1.05210183002243
"ajas1235",0.823231824411375
"ajyi1238",6.54881137855985
"akan1250",-0.266541082117698
"akas1242",0.00870536482259159
"akaw1239",5.49031853908783
"akha1245",6.15089986736715
"akla1241",9.07132346349665
"akoo1248",-0.729990096933239
"akpe1248",-0.235470809993258
"akun1241",5.42829598359462
"alab1237",6.52419512286533
"alab1254",7.07709731752101
"alam1246",5.59830670163788
"alaw1244",4.7975708434755
"aleu1260",5.57666902082158
"alla1248",0.689292068716847
"alut1245",4.41722014312842
"alya1239",4.01649441959566
"amah1246",4.53250952253517
"aman1265",4.81870786648533
"amar1271",4.2892754568686
"amar1274",4.09979616513729
"amas1236",8.05209856577257
"ambe1247",-0.279889617977575
"ambu1247",6.53840226787301
"amdo1237",4.97401250085193
"amel1241",4.42201347230803
"amha1245",3.92890589560437
"amii1238",4.59343103333619
"amoo1242",-0.0130400012907888
"amun1246",5.32365025844277
"ande1247",4.45004452710369
"andi1255",4.0856439182611
"anei1239",7.91453000847896
"anfi1235",9.04267378651434
"anga1288",5.28510016492057
"anga1290",3.25604456958575
"anii1245",-0.268918081728444
"anin1240",1.27797715820557
"anta1253",4.76984016495045
"anua1242",4.24470737169566
"anuf1239",-0.163670847865935
"anyi1244",0.32713351442803
"anyi1245",0.221940870325434
"aona1235",5.53506602079432
"apal1257",5.57845927878702
"apat1240",5.03667613203861
"apin1244",4.89107885050379
"apro1235",-0.0897156828587867
"apur1254",6.39188830782505
"arab1268",5.95868616599671
"arag1245",2.83058232727234
"aran1237",4.62392121320528
"arao1248",4.24674731068793
"araw1273",5.03530994611464
"araw1276",4.68813686302548
"arbe1236",2.66604546538926
"arbo1245",6.24010337319609
"arch1244",5.30033100756171
"argo1244",3.68232236617556
"arhu1242",6.13776906198452
"arik1265",2.92663413671307
"arin1244",1.25391704798581
"asha1243",6.28621157737368
"ashe1272",6.10336662622857
"assa1263",2.46734893335858
"astu1245",3.3917037135889
"atay1247",7.92564008695748
"atti1239",-0.851858356760688
"auuu1241",5.77590801684824
"avac1239",5.79980433833192
"avar1256",3.76749870817695
"avat1244",-0.209927520577442
"avik1243",0.528457614067661
"avok1242",1.6777937338735
"awac1239",4.9115928815745
"awad1243",3.73879321537388
"awar1248",3.33745475991907
"awet1244",5.96547360082669
